id_factura,id_producto,cantidad,precio_unitario
6928,10,2,125.00
6929,3,3,100.00
6929,6,2,3.00
6930,2,1,350.00
6930,9,1,180.00
6931,10,3,125.00
6931,10,3,125.00
6931,1,1,250.00
6932,3,3,100.00
6932,1,3,250.00
6933,12,3,130.00
6933,5,2,2.50
6933,6,3,3.00
6934,10,3,125.00
6934,9,3,180.00
6935,7,1,8.00
6935,8,3,225.00
6936,9,3,180.00
6936,10,1,125.00
6936,8,3,225.00
6937,10,2,125.00
6937,12,2,130.00
6937,10,1,125.00
6938,11,3,120.00
6938,7,2,8.00
6939,3,1,100.00
6939,8,2,225.00
6940,2,2,350.00
6940,5,3,2.50
6940,2,1,350.00
6940,1,1,250.00
6941,3,2,100.00
6941,3,2,100.00
6942,9,1,180.00
6943,12,3,130.00
6943,5,3,2.50
6943,12,3,130.00
6943,11,3,120.00
6944,9,2,180.00
6944,6,2,3.00
6944,4,1,25.00
6945,4,1,25.00
6945,1,3,250.00
6945,7,3,8.00
6945,4,1,25.00
6946,8,2,225.00
6946,11,1,120.00
6946,8,1,225.00
6946,11,2,120.00
6947,10,1,125.00
6947,8,3,225.00
6947,10,2,125.00
6948,9,1,180.00
6948,7,2,8.00
6949,12,1,130.00
6949,1,3,250.00
6949,11,1,120.00
6950,12,2,130.00
6950,4,2,25.00
6951,12,2,130.00
6952,8,3,225.00
6952,12,3,130.00
6952,4,1,25.00
6953,3,1,100.00
6953,2,1,350.00
6954,9,3,180.00
6955,7,2,8.00
6955,10,2,125.00
6955,7,2,8.00
6956,8,3,225.00
6957,3,3,100.00
6957,12,3,130.00
6957,7,1,8.00
6957,10,3,125.00
6958,12,2,130.00
6958,12,3,130.00
6959,9,2,180.00
6959,2,1,350.00
6959,2,2,350.00
6959,7,1,8.00
6960,10,1,125.00
6960,5,1,2.50
6960,11,2,120.00
6960,2,3,350.00
6961,7,2,8.00
6961,6,3,3.00
6962,9,2,180.00
6962,12,3,130.00
6962,5,1,2.50
6962,11,3,120.00
6963,11,1,120.00
6963,8,2,225.00
6963,7,2,8.00
6963,8,2,225.00
6964,7,3,8.00
6965,2,1,350.00
6965,2,1,350.00
6965,8,2,225.00
6965,9,2,180.00
6966,1,2,250.00
6966,1,2,250.00
6966,11,2,120.00
6967,3,3,100.00
6967,6,1,3.00
6967,10,3,125.00
6968,6,2,3.00
6969,3,1,100.00
6970,11,2,120.00
6971,1,1,250.00
6971,7,3,8.00
6971,4,1,25.00
6971,10,3,125.00
6972,10,3,125.00
6972,4,3,25.00
6972,7,3,8.00
6973,5,2,2.50
6973,11,2,120.00
6973,1,1,250.00
6974,12,3,130.00
6975,11,2,120.00
6975,9,3,180.00
6976,12,1,130.00
6976,10,2,125.00
6976,3,2,100.00
6977,5,1,2.50
6977,8,2,225.00
6977,5,3,2.50
6977,8,3,225.00
6978,12,3,130.00
6978,9,2,180.00
6978,11,3,120.00
6979,10,3,125.00
6979,5,1,2.50
6980,9,2,180.00
6981,7,3,8.00
6982,4,1,25.00
6983,9,3,180.00
6984,10,1,125.00
6984,1,3,250.00
6984,5,3,2.50
6984,11,2,120.00
6985,6,1,3.00
6986,9,3,180.00
6986,9,2,180.00
6986,4,3,25.00
6986,9,1,180.00
6987,8,1,225.00
6987,4,2,25.00
6987,6,3,3.00
6987,9,2,180.00
6988,5,1,2.50
6988,9,1,180.00
6988,3,2,100.00
6989,11,2,120.00
6989,10,2,125.00
6989,2,3,350.00
6989,3,3,100.00
6990,10,3,125.00
6990,1,2,250.00
6990,11,2,120.00
6990,11,3,120.00
6991,6,3,3.00
6991,1,3,250.00
6991,8,2,225.00
6991,8,2,225.00
6992,6,2,3.00
6993,10,3,125.00
6993,7,3,8.00
6994,9,2,180.00
6994,12,2,130.00
6994,10,2,125.00
6995,7,3,8.00
6995,10,1,125.00
6995,9,3,180.00
6995,6,2,3.00
6996,3,1,100.00
6996,7,2,8.00
6996,2,3,350.00
6997,4,3,25.00
6997,9,3,180.00
6998,5,3,2.50
6998,10,3,125.00
6998,12,1,130.00
6999,6,2,3.00
7000,2,3,350.00
7000,5,2,2.50
7000,11,2,120.00
7001,4,1,25.00
7002,9,2,180.00
7002,10,1,125.00
7002,3,3,100.00
7002,1,1,250.00
7003,5,1,2.50
7004,1,1,250.00
7005,3,2,100.00
7005,10,3,125.00
7005,5,2,2.50
7005,6,3,3.00
7006,7,2,8.00
7006,1,3,250.00
7007,6,3,3.00
7007,6,2,3.00
7007,12,1,130.00
7008,8,1,225.00
7009,1,2,250.00
7009,10,2,125.00
7009,3,2,100.00
7009,1,3,250.00
7010,8,2,225.00
7010,12,3,130.00
7010,1,3,250.00
7011,10,1,125.00
7011,12,2,130.00
7011,4,1,25.00
7011,11,2,120.00
7012,1,1,250.00
7012,10,3,125.00
7013,9,2,180.00
7013,6,3,3.00
7013,5,3,2.50
7014,11,1,120.00
7014,11,3,120.00
7015,1,2,250.00
7015,4,3,25.00
7015,2,1,350.00
7015,7,3,8.00
7016,6,2,3.00
7017,4,3,25.00
7018,4,1,25.00
7019,8,2,225.00
7019,5,3,2.50
7019,6,3,3.00
7019,10,2,125.00
7020,10,3,125.00
7020,8,3,225.00
7021,12,1,130.00
7021,8,1,225.00
7022,10,1,125.00
7023,2,3,350.00
7023,11,2,120.00
7024,8,1,225.00
7025,1,1,250.00
7026,10,3,125.00
7027,3,2,100.00
7028,4,3,25.00
7028,7,3,8.00
7029,11,2,120.00
7030,6,2,3.00
7030,9,1,180.00
7031,6,3,3.00
7031,1,3,250.00
7031,8,3,225.00
7032,6,1,3.00
7032,1,2,250.00
7032,11,2,120.00
7033,11,3,120.00
7033,6,2,3.00
7034,2,2,350.00
7034,8,1,225.00
7034,6,3,3.00
7034,8,1,225.00
7035,9,3,180.00
7035,3,3,100.00
7036,8,1,225.00
7036,9,2,180.00
7036,11,2,120.00
7036,12,3,130.00
7037,8,1,225.00
7038,5,1,2.50
7038,2,3,350.00
7038,4,1,25.00
7038,6,1,3.00
7039,11,1,120.00
7039,12,1,130.00
7039,9,2,180.00
7040,5,2,2.50
7040,7,2,8.00
7040,8,2,225.00
7041,7,1,8.00
7041,2,2,350.00
7041,3,1,100.00
7041,8,3,225.00
7042,2,1,350.00
7042,2,3,350.00
7042,10,2,125.00
7043,4,2,25.00
7044,9,3,180.00
7044,2,3,350.00
7044,7,1,8.00
7045,2,3,350.00
7045,3,2,100.00
7045,4,1,25.00
7046,8,3,225.00
7046,7,1,8.00
7046,9,3,180.00
7047,10,2,125.00
7047,6,1,3.00
7048,3,3,100.00
7048,7,3,8.00
7049,1,2,250.00
7050,9,2,180.00
7050,5,2,2.50
7050,8,1,225.00
7051,5,2,2.50
7051,9,3,180.00
7051,10,1,125.00
7052,1,1,250.00
7052,5,1,2.50
7053,7,3,8.00
7053,12,2,130.00
7054,5,3,2.50
7055,2,2,350.00
7056,8,1,225.00
7056,7,3,8.00
7056,12,2,130.00
7056,6,1,3.00
7057,7,2,8.00
7057,2,2,350.00
7057,8,3,225.00
7058,7,2,8.00
7058,1,2,250.00
7058,3,1,100.00
7059,9,1,180.00
7059,11,2,120.00
7060,11,2,120.00
7060,9,3,180.00
7061,5,2,2.50
7061,8,3,225.00
7061,11,3,120.00
7062,9,3,180.00
7062,1,3,250.00
7063,4,3,25.00
7063,8,3,225.00
7064,7,2,8.00
7064,8,3,225.00
7064,2,1,350.00
7064,3,3,100.00
7065,10,3,125.00
7066,7,1,8.00
7067,10,1,125.00
7067,5,3,2.50
7067,5,3,2.50
7068,6,3,3.00
7069,11,1,120.00
7069,7,3,8.00
7069,8,2,225.00
7070,5,1,2.50
7071,6,1,3.00
7071,7,2,8.00
7071,2,3,350.00
7071,5,2,2.50
7072,9,3,180.00
7072,4,1,25.00
7072,5,2,2.50
7073,6,2,3.00
7073,8,2,225.00
7073,4,3,25.00
7074,1,2,250.00
7075,5,2,2.50
7075,3,3,100.00
7075,2,2,350.00
7076,2,3,350.00
7076,9,1,180.00
7077,1,3,250.00
7077,5,3,2.50
7078,7,2,8.00
7079,7,1,8.00
7080,10,3,125.00
7080,7,3,8.00
7080,7,1,8.00
7081,8,2,225.00
7081,5,2,2.50
7081,5,2,2.50
7082,4,3,25.00
7082,6,2,3.00
7083,11,1,120.00
7083,4,2,25.00
7083,4,3,25.00
7083,7,2,8.00
7084,2,2,350.00
7084,3,2,100.00
7084,4,1,25.00
7084,10,1,125.00
7085,8,3,225.00
7085,8,1,225.00
7086,1,2,250.00
7086,6,3,3.00
7086,11,1,120.00
7087,2,3,350.00
7088,3,3,100.00
7088,1,2,250.00
7089,9,2,180.00
7089,3,3,100.00
7089,2,1,350.00
7090,7,2,8.00
7091,1,1,250.00
7092,12,1,130.00
7092,12,1,130.00
7092,5,2,2.50
7093,3,2,100.00
7093,5,2,2.50
7093,12,1,130.00
7094,4,2,25.00
7095,2,1,350.00
7095,8,2,225.00
7096,3,2,100.00
7096,9,1,180.00
7096,1,1,250.00
7096,4,3,25.00
7097,11,3,120.00
7097,9,1,180.00
7097,2,2,350.00
7098,7,1,8.00
7098,2,2,350.00
7098,5,3,2.50
7099,11,2,120.00
7100,11,1,120.00
7100,9,1,180.00
7101,1,2,250.00
7101,2,1,350.00
7102,5,3,2.50
7102,4,1,25.00
7102,9,1,180.00
7102,9,2,180.00
7103,12,3,130.00
7103,8,1,225.00
7104,8,2,225.00
7105,9,1,180.00
7105,10,1,125.00
7105,1,3,250.00
7105,9,2,180.00
7106,6,2,3.00
7106,6,2,3.00
7107,6,2,3.00
7107,2,1,350.00
7107,11,3,120.00
7107,12,1,130.00
7108,11,1,120.00
7108,4,3,25.00
7109,8,2,225.00
7109,6,3,3.00
7109,8,2,225.00
7109,6,1,3.00
7110,4,1,25.00
7110,12,3,130.00
7110,11,3,120.00
7110,3,1,100.00
7111,3,1,100.00
7111,8,2,225.00
7112,10,3,125.00
7112,3,3,100.00
7112,6,3,3.00
7112,7,3,8.00
7113,1,3,250.00
7114,1,2,250.00
7114,11,2,120.00
7115,8,1,225.00
7116,12,2,130.00
7117,10,1,125.00
7117,8,1,225.00
7117,10,2,125.00
7117,6,1,3.00
7118,12,3,130.00
7119,7,1,8.00
7119,2,2,350.00
7119,1,2,250.00
7120,3,3,100.00
7120,1,3,250.00
7120,7,3,8.00
7120,7,2,8.00
7121,4,2,25.00
7121,11,2,120.00
7121,12,2,130.00
7122,9,2,180.00
7122,2,2,350.00
7122,9,2,180.00
7123,9,2,180.00
7123,12,2,130.00
7124,4,3,25.00
7124,2,3,350.00
7125,4,3,25.00
7125,6,1,3.00
7125,8,3,225.00
7126,11,1,120.00
7126,4,3,25.00
7126,1,2,250.00
7126,5,2,2.50
7127,5,1,2.50
7127,7,3,8.00
7127,3,1,100.00
7128,9,1,180.00
7129,12,2,130.00
7129,2,1,350.00
7129,7,3,8.00
7129,3,2,100.00
7130,3,1,100.00
7130,8,2,225.00
7130,7,1,8.00
7131,3,3,100.00
7131,3,1,100.00
7131,12,3,130.00
7131,11,2,120.00
7132,11,3,120.00
7132,8,2,225.00
7133,7,3,8.00
7133,7,3,8.00
7133,12,1,130.00
7134,1,2,250.00
7135,11,3,120.00
7135,12,1,130.00
7135,4,3,25.00
7136,9,2,180.00
7136,10,1,125.00
7137,10,1,125.00
7137,10,3,125.00
7137,5,3,2.50
7138,2,3,350.00
7138,7,3,8.00
7138,7,3,8.00
7138,6,3,3.00
7139,11,1,120.00
7139,9,3,180.00
7139,8,1,225.00
7139,2,2,350.00
7140,7,2,8.00
7140,6,2,3.00
7141,8,3,225.00
7141,12,3,130.00
7141,4,2,25.00
7141,9,1,180.00
7142,11,1,120.00
7143,2,2,350.00
7143,2,3,350.00
7143,5,3,2.50
7144,5,2,2.50
7144,11,3,120.00
7145,8,3,225.00
7146,7,2,8.00
7146,5,2,2.50
7146,3,1,100.00
7146,10,1,125.00
7147,7,2,8.00
7147,10,3,125.00
7147,1,2,250.00
7148,6,2,3.00
7148,2,1,350.00
7149,11,3,120.00
7150,12,2,130.00
7150,9,1,180.00
7150,2,1,350.00
7150,1,3,250.00
7151,10,3,125.00
7152,3,1,100.00
7152,5,1,2.50
7152,8,3,225.00
7153,6,3,3.00
7153,11,1,120.00
7154,11,2,120.00
7154,4,1,25.00
7154,1,1,250.00
7154,7,2,8.00
7155,11,2,120.00
7155,9,3,180.00
7155,3,3,100.00
7156,8,1,225.00
7156,7,1,8.00
7156,4,3,25.00
7157,5,1,2.50
7157,2,1,350.00
7157,8,1,225.00
7157,6,1,3.00
7158,1,1,250.00
7158,11,1,120.00
7158,9,1,180.00
7158,2,2,350.00
7159,8,1,225.00
7159,10,1,125.00
7160,4,1,25.00
7160,8,1,225.00
7160,2,2,350.00
7161,4,2,25.00
7162,9,3,180.00
7162,9,3,180.00
7162,5,3,2.50
7163,9,3,180.00
7163,12,2,130.00
7163,1,3,250.00
7164,2,1,350.00
7164,6,2,3.00
7164,12,2,130.00
7164,2,2,350.00
7165,1,1,250.00
7165,8,3,225.00
7165,11,2,120.00
7166,2,2,350.00
7166,4,1,25.00
7166,3,1,100.00
7167,11,3,120.00
7168,9,2,180.00
7168,6,1,3.00
7168,10,2,125.00
7168,5,2,2.50
7169,3,2,100.00
7170,7,2,8.00
7170,8,3,225.00
7170,11,1,120.00
7171,7,1,8.00
7172,3,3,100.00
7172,6,1,3.00
7172,8,3,225.00
7172,7,1,8.00
7173,5,3,2.50
7173,5,2,2.50
7173,9,3,180.00
7174,3,2,100.00
7174,1,1,250.00
7174,4,2,25.00
7175,2,2,350.00
7175,4,1,25.00
7175,5,2,2.50
7176,12,2,130.00
7176,3,2,100.00
7177,1,2,250.00
7177,3,3,100.00
7177,6,1,3.00
7178,7,2,8.00
7179,10,1,125.00
7179,11,3,120.00
7180,6,3,3.00
7180,7,1,8.00
7180,9,2,180.00
7180,9,1,180.00
7181,12,2,130.00
7181,6,2,3.00
7181,9,3,180.00
7181,10,1,125.00
7182,4,2,25.00
7182,5,2,2.50
7182,1,3,250.00
7182,4,2,25.00
7183,10,3,125.00
7184,10,1,125.00
7184,7,2,8.00
7184,11,1,120.00
7185,9,3,180.00
7185,3,2,100.00
7185,9,3,180.00
7186,8,2,225.00
7187,2,3,350.00
7187,5,1,2.50
7187,6,1,3.00
7187,8,3,225.00
7188,4,3,25.00
7188,2,1,350.00
7188,11,1,120.00
7188,9,1,180.00
7189,4,1,25.00
7189,5,2,2.50
7189,12,1,130.00
7189,3,2,100.00
7190,1,1,250.00
7190,9,1,180.00
7191,12,2,130.00
7191,8,3,225.00
7192,11,3,120.00
7193,8,2,225.00
7193,6,1,3.00
7193,4,1,25.00
7194,9,3,180.00
7194,7,1,8.00
7194,11,2,120.00
7194,2,2,350.00
7195,1,3,250.00
7195,10,3,125.00
7195,3,3,100.00
7195,3,1,100.00
7196,5,1,2.50
7196,6,3,3.00
7197,12,1,130.00
7197,8,3,225.00
7197,6,1,3.00
7198,12,2,130.00
7198,8,3,225.00
7198,3,3,100.00
7199,4,2,25.00
7199,9,1,180.00
7199,7,3,8.00
7199,5,2,2.50
7200,1,3,250.00
7200,1,2,250.00
7200,11,2,120.00
7200,4,3,25.00
7201,11,1,120.00
7201,1,1,250.00
7202,8,1,225.00
7202,11,1,120.00
7203,5,3,2.50
7203,5,3,2.50
7204,4,1,25.00
7204,3,3,100.00
7204,4,3,25.00
7204,8,1,225.00
7205,11,1,120.00
7206,6,2,3.00
7206,1,3,250.00
7207,7,2,8.00
7207,11,2,120.00
7207,9,1,180.00
7208,9,1,180.00
7208,8,2,225.00
7209,5,3,2.50
7209,5,1,2.50
7209,1,2,250.00
7209,12,2,130.00
7210,2,1,350.00
7210,6,2,3.00
7210,7,2,8.00
7211,8,2,225.00
7211,4,2,25.00
7212,11,3,120.00
7213,10,3,125.00
7213,3,1,100.00
7213,4,2,25.00
7213,6,1,3.00
7214,5,1,2.50
7214,8,1,225.00
7215,2,3,350.00
7215,9,1,180.00
7216,8,3,225.00
7216,10,3,125.00
7217,12,1,130.00
7218,1,1,250.00
7218,4,3,25.00
7219,12,3,130.00
7219,6,1,3.00
7219,3,2,100.00
7220,11,1,120.00
7220,4,3,25.00
7221,4,1,25.00
7222,6,3,3.00
7223,3,3,100.00
7224,5,2,2.50
7224,3,3,100.00
7225,1,2,250.00
7226,7,1,8.00
7226,1,3,250.00
7226,10,3,125.00
7226,9,3,180.00
7227,10,1,125.00
7227,8,2,225.00
7228,3,3,100.00
7229,10,2,125.00
7230,11,3,120.00
7230,7,1,8.00
7230,2,2,350.00
7231,6,1,3.00
7232,6,1,3.00
7232,12,3,130.00
7233,1,1,250.00
7233,12,3,130.00
7233,2,3,350.00
7234,7,1,8.00
7235,2,2,350.00
7236,12,2,130.00
7237,1,2,250.00
7237,11,1,120.00
7238,6,1,3.00
7238,4,2,25.00
7238,12,1,130.00
7238,10,1,125.00
7239,9,1,180.00
7239,1,1,250.00
7239,5,1,2.50
7240,3,2,100.00
7240,10,3,125.00
7240,2,3,350.00
7241,8,1,225.00
7242,2,2,350.00
7242,1,3,250.00
7242,8,1,225.00
7243,12,2,130.00
7244,11,1,120.00
7244,12,2,130.00
7245,5,1,2.50
7245,11,1,120.00
7245,11,2,120.00
7245,1,2,250.00
7246,9,2,180.00
7246,10,2,125.00
7246,3,2,100.00
7247,12,3,130.00
7247,10,2,125.00
7247,2,2,350.00
7247,9,2,180.00
7248,10,3,125.00
7248,9,1,180.00
7248,1,1,250.00
7249,7,3,8.00
7250,12,3,130.00
7250,10,2,125.00
7250,9,1,180.00
7250,10,1,125.00
7251,5,1,2.50
7251,11,3,120.00
7252,12,2,130.00
7252,5,3,2.50
7253,8,2,225.00
7253,8,1,225.00
7253,11,2,120.00
7254,12,1,130.00
7254,8,2,225.00
7255,2,2,350.00
7256,2,3,350.00
7256,4,1,25.00
7256,2,1,350.00
7257,1,3,250.00
7258,11,2,120.00
7258,11,2,120.00
7258,11,1,120.00
7258,6,2,3.00
7259,7,2,8.00
7259,3,3,100.00
7259,11,3,120.00
7260,12,1,130.00
7260,2,3,350.00
7261,7,2,8.00
7261,3,2,100.00
7261,5,3,2.50
7262,10,1,125.00
7262,1,1,250.00
7263,7,3,8.00
7263,12,2,130.00
7263,6,2,3.00
7264,7,1,8.00
7265,4,3,25.00
7265,9,3,180.00
7265,6,1,3.00
7266,7,1,8.00
7266,6,2,3.00
7267,2,3,350.00
7268,2,3,350.00
7268,12,1,130.00
7268,5,3,2.50
7269,7,2,8.00
7269,11,2,120.00
7269,4,1,25.00
7269,3,2,100.00
7270,9,2,180.00
7270,8,2,225.00
7270,1,2,250.00
7270,9,3,180.00
7271,7,3,8.00
7271,4,1,25.00
7272,8,3,225.00
7272,2,1,350.00
7272,2,1,350.00
7273,2,2,350.00
7274,8,3,225.00
7274,6,3,3.00
7274,4,2,25.00
7274,7,1,8.00
7275,12,2,130.00
7275,11,2,120.00
7276,8,3,225.00
7276,4,3,25.00
7277,10,2,125.00
7277,1,3,250.00
7277,10,2,125.00
7278,11,3,120.00
7278,2,1,350.00
7278,1,2,250.00
7279,8,2,225.00
7279,7,1,8.00
7279,7,3,8.00
7280,3,2,100.00
7280,1,3,250.00
7280,4,1,25.00
7280,7,1,8.00
7281,1,2,250.00
7282,1,3,250.00
7283,12,2,130.00
7284,7,3,8.00
7284,9,2,180.00
7285,1,3,250.00
7285,12,2,130.00
7286,4,2,25.00
7286,3,1,100.00
7287,6,1,3.00
7287,9,2,180.00
7288,11,2,120.00
7288,4,3,25.00
7289,5,3,2.50
7289,11,1,120.00
7289,10,1,125.00
7289,12,2,130.00
7290,3,2,100.00
7291,4,2,25.00
7291,3,2,100.00
7291,5,1,2.50
7291,2,1,350.00
7292,1,1,250.00
7292,7,1,8.00
7292,4,3,25.00
7293,4,3,25.00
7293,9,2,180.00
7293,2,3,350.00
7293,1,1,250.00
7294,2,3,350.00
7294,10,2,125.00
7294,4,2,25.00
7294,12,3,130.00
7295,2,3,350.00
7295,7,2,8.00
7296,4,1,25.00
7296,6,1,3.00
7296,1,2,250.00
7297,3,1,100.00
7297,9,2,180.00
7297,1,3,250.00
7297,10,3,125.00
7298,3,1,100.00
7298,2,2,350.00
7298,2,3,350.00
7299,4,1,25.00
7299,7,1,8.00
7299,5,3,2.50
7299,4,3,25.00
7300,12,3,130.00
7300,2,3,350.00
7300,4,2,25.00
7300,12,2,130.00
7301,3,3,100.00
7301,7,3,8.00
7301,11,3,120.00
7302,3,2,100.00
7302,3,3,100.00
7302,7,2,8.00
7302,6,2,3.00
7303,1,1,250.00
7303,1,3,250.00
7304,3,3,100.00
7304,8,1,225.00
7304,11,3,120.00
7304,3,1,100.00
7305,9,3,180.00
7305,1,2,250.00
7305,11,3,120.00
7306,5,3,2.50
7306,6,3,3.00
7307,3,1,100.00
7307,7,1,8.00
7308,3,3,100.00
7308,5,1,2.50
7308,4,3,25.00
7308,8,2,225.00
7309,6,1,3.00
7309,6,2,3.00
7309,1,1,250.00
7309,4,3,25.00
7310,5,3,2.50
7310,2,1,350.00
7311,2,2,350.00
7311,6,1,3.00
7311,7,3,8.00
7312,2,3,350.00
7312,10,1,125.00
7312,1,1,250.00
7313,8,2,225.00
7314,5,1,2.50
7314,2,2,350.00
7315,1,3,250.00
7315,9,1,180.00
7315,12,3,130.00
7316,11,1,120.00
7316,10,2,125.00
7317,4,2,25.00
7318,8,1,225.00
7318,4,2,25.00
7318,12,2,130.00
7319,6,2,3.00
7320,11,1,120.00
7320,7,3,8.00
7320,11,1,120.00
7321,3,2,100.00
7321,11,3,120.00
7322,9,3,180.00
7322,1,3,250.00
7322,1,2,250.00
7322,9,1,180.00
7323,9,2,180.00
7324,2,3,350.00
7324,12,2,130.00
7324,9,3,180.00
7325,1,2,250.00
7325,7,3,8.00
7325,9,1,180.00
7325,12,3,130.00
7326,9,1,180.00
7327,1,3,250.00
7328,7,1,8.00
7329,5,3,2.50
7329,6,3,3.00
7329,7,2,8.00
7330,4,1,25.00
7330,10,1,125.00
7331,3,2,100.00
7331,6,2,3.00
7332,12,1,130.00
7332,1,2,250.00
7333,2,3,350.00
7333,1,2,250.00
7333,11,3,120.00
7334,3,2,100.00
7334,4,1,25.00
7334,2,2,350.00
7334,5,1,2.50
7335,12,2,130.00
7336,5,1,2.50
7336,7,1,8.00
7336,11,3,120.00
7337,10,3,125.00
7338,10,1,125.00
7338,5,3,2.50
7338,8,3,225.00
7338,11,2,120.00
7339,9,1,180.00
7339,9,3,180.00
7340,1,3,250.00
7340,3,2,100.00
7340,9,1,180.00
7341,5,3,2.50
7341,1,3,250.00
7341,1,1,250.00
7342,5,3,2.50
7342,7,3,8.00
7342,8,1,225.00
7343,5,2,2.50
7343,11,2,120.00
7343,6,3,3.00
7344,10,3,125.00
7344,4,3,25.00
7344,11,3,120.00
7344,7,1,8.00
7345,7,2,8.00
7345,5,3,2.50
7345,9,2,180.00
7346,6,3,3.00
7346,2,2,350.00
7346,8,1,225.00
7347,7,1,8.00
7348,6,3,3.00
7348,11,3,120.00
7348,4,3,25.00
7349,1,1,250.00
7349,1,3,250.00
7350,3,2,100.00
7350,1,1,250.00
7350,8,2,225.00
7351,6,2,3.00
7351,10,3,125.00
7351,1,3,250.00
7352,5,2,2.50
7352,11,2,120.00
7352,8,3,225.00
7353,7,3,8.00
7354,6,2,3.00
7354,8,3,225.00
7354,5,3,2.50
7355,1,1,250.00
7355,11,2,120.00
7355,3,2,100.00
7355,10,3,125.00
7356,9,2,180.00
7356,3,3,100.00
7357,3,1,100.00
7357,4,2,25.00
7357,12,2,130.00
7357,5,3,2.50
7358,8,1,225.00
7358,10,3,125.00
7358,4,3,25.00
7358,8,3,225.00
7359,6,1,3.00
7359,12,2,130.00
7359,6,2,3.00
7359,6,3,3.00
7360,10,3,125.00
7360,8,3,225.00
7361,12,3,130.00
7361,2,1,350.00
7361,4,2,25.00
7362,3,2,100.00
7363,8,2,225.00
7363,11,2,120.00
7364,9,2,180.00
7364,7,3,8.00
7365,1,3,250.00
7365,10,3,125.00
7365,12,2,130.00
7366,5,3,2.50
7367,10,1,125.00
7367,8,1,225.00
7367,4,1,25.00
7367,1,2,250.00
7368,2,2,350.00
7368,6,1,3.00
7368,9,2,180.00
7368,7,2,8.00
7369,8,2,225.00
7369,4,1,25.00
7369,1,3,250.00
7370,2,1,350.00
7370,2,3,350.00
7370,8,3,225.00
7371,8,2,225.00
7372,9,2,180.00
7372,8,2,225.00
7372,1,1,250.00
7373,5,3,2.50
7373,2,1,350.00
7374,3,2,100.00
7375,6,2,3.00
7375,11,3,120.00
7375,1,1,250.00
7375,7,1,8.00
7376,12,3,130.00
7376,6,3,3.00
7377,4,3,25.00
7377,9,1,180.00
7377,9,3,180.00
7378,11,3,120.00
7378,10,3,125.00
7378,2,3,350.00
7378,11,2,120.00
7379,7,2,8.00
7379,9,1,180.00
7379,7,1,8.00
7379,2,1,350.00
7380,12,1,130.00
7381,11,2,120.00
7381,5,1,2.50
7381,12,2,130.00
7382,5,1,2.50
7382,4,1,25.00
7382,11,2,120.00
7383,8,3,225.00
7383,3,2,100.00
7384,9,1,180.00
7385,5,2,2.50
7386,10,1,125.00
7387,8,3,225.00
7388,6,3,3.00
7389,6,1,3.00
7389,2,1,350.00
7389,10,1,125.00
7390,12,2,130.00
7390,2,2,350.00
7390,5,3,2.50
7391,5,2,2.50
7392,11,2,120.00
7392,10,2,125.00
7392,6,3,3.00
7392,10,2,125.00
7393,2,3,350.00
7393,2,3,350.00
7394,11,3,120.00
7394,12,2,130.00
7394,7,3,8.00
7394,10,3,125.00
7395,9,2,180.00
7395,1,2,250.00
7396,6,1,3.00
7396,12,1,130.00
7396,6,2,3.00
7397,4,1,25.00
7397,4,1,25.00
7397,7,2,8.00
7397,7,2,8.00
7398,5,2,2.50
7399,10,3,125.00
7399,12,3,130.00
7400,2,3,350.00
7400,12,1,130.00
7401,12,3,130.00
7402,10,1,125.00
7402,2,1,350.00
7402,3,3,100.00
7403,2,1,350.00
7403,10,2,125.00
7404,6,1,3.00
7404,4,1,25.00
7404,11,3,120.00
7405,2,2,350.00
7405,10,1,125.00
7405,11,1,120.00
7406,11,2,120.00
7406,1,1,250.00
7406,4,3,25.00
7407,11,1,120.00
7407,6,1,3.00
7408,12,3,130.00
7408,4,2,25.00
7409,2,2,350.00
7409,8,3,225.00
7409,2,3,350.00
7409,1,3,250.00
7410,5,2,2.50
7410,12,3,130.00
7411,9,1,180.00
7411,2,2,350.00
7411,8,1,225.00
7412,12,2,130.00
7412,10,3,125.00
7413,3,3,100.00
7414,1,2,250.00
7415,5,1,2.50
7416,6,1,3.00
7417,8,1,225.00
7417,5,3,2.50
7417,1,1,250.00
7417,8,2,225.00
7418,11,3,120.00
7418,3,1,100.00
7419,8,3,225.00
7420,9,1,180.00
7421,9,3,180.00
7421,4,1,25.00
7422,4,1,25.00
7422,10,2,125.00
7423,7,3,8.00
7423,11,1,120.00
7424,7,1,8.00
7424,12,3,130.00
7424,4,3,25.00
7424,3,2,100.00
7425,6,2,3.00
7425,4,3,25.00
7425,3,2,100.00
7425,4,1,25.00
7426,12,2,130.00
7426,3,1,100.00
7426,9,2,180.00
7427,11,1,120.00
7428,11,1,120.00
7429,3,1,100.00
7429,7,2,8.00
7429,8,1,225.00
7429,2,1,350.00
7430,1,1,250.00
7430,5,1,2.50
7431,7,1,8.00
7431,1,3,250.00
7432,4,3,25.00
7432,11,1,120.00
7432,4,3,25.00
7433,2,2,350.00
7434,12,3,130.00
7434,1,1,250.00
7434,11,1,120.00
7434,9,1,180.00
7435,4,3,25.00
7435,1,3,250.00
7436,4,1,25.00
7437,8,3,225.00
7437,2,3,350.00
7438,1,2,250.00
7438,11,3,120.00
7438,11,1,120.00
7439,4,3,25.00
7439,10,3,125.00
