id_estudiante,fecha,total
2938,2023-05-21,33.00
1635,2021-08-31,782.50
317,2022-08-31,735.00
4850,2021-10-01,970.00
2059,2023-12-15,257.50
2052,2022-03-27,1261.00
2856,2023-07-09,124.00
2614,2022-09-26,475.00
1446,2021-02-26,2.50
2622,2021-10-25,180.00
380,2021-09-28,125.00
2345,2021-08-29,1170.00
3734,2023-11-17,6.00
1852,2021-03-16,258.00
895,2022-07-19,862.50
4706,2021-04-16,276.50
2394,2021-12-24,670.00
1440,2020-10-02,1227.50
2824,2022-01-31,632.50
1420,2025-05-03,370.00
3040,2023-03-06,2060.00
3564,2022-09-20,34.00
796,2024-09-30,1370.00
3985,2023-11-03,480.00
4593,2021-01-27,1031.00
4899,2025-07-22,1275.00
3828,2024-06-02,9.00
1570,2020-10-20,365.00
1474,2023-03-04,623.00
4421,2024-09-13,34.50
334,2022-10-19,124.00
1163,2023-04-09,376.00
271,2021-05-13,633.00
4159,2020-11-22,380.00
3486,2025-04-29,665.00
4372,2022-09-13,939.00
4907,2024-11-02,675.00
3274,2025-06-15,233.00
2912,2024-12-24,25.00
3896,2024-09-01,657.50
163,2023-08-11,260.00
1076,2022-05-28,800.00
2822,2021-01-06,1430.00
2375,2024-06-10,381.00
894,2025-05-12,640.00
39,2025-07-23,856.00
2385,2022-11-22,645.00
3857,2022-01-11,425.00
4149,2021-04-25,200.00
3418,2025-01-07,507.50
4408,2024-10-03,1824.00
95,2024-10-20,80.00
4796,2024-03-13,720.00
1826,2021-01-01,83.00
1239,2021-02-21,105.00
2463,2025-07-23,171.00
2933,2021-06-01,485.00
3196,2024-04-18,558.00
754,2021-08-24,1345.00
2900,2024-10-06,610.00
4970,2021-09-16,259.00
304,2021-06-15,1150.00
284,2023-12-16,360.00
2270,2020-10-07,395.00
4408,2023-09-15,18.50
780,2022-12-11,422.50
4838,2020-11-09,3.00
4087,2024-10-25,1063.50
4836,2025-02-17,517.00
2633,2023-11-09,548.00
4087,2024-03-27,261.50
4994,2023-08-06,941.00
4860,2024-10-26,24.00
4688,2021-10-12,455.00
2113,2021-04-19,360.00
2021,2021-01-05,1152.50
260,2024-07-03,690.00
540,2024-08-27,545.00
1181,2024-05-07,6.00
2502,2024-05-15,383.00
1165,2021-08-05,15.00
3968,2022-09-01,1000.00
3873,2021-04-18,180.00
4939,2022-05-15,130.00
4547,2025-01-27,25.00
4403,2022-10-23,347.50
3379,2020-12-10,543.00
2483,2021-08-14,1215.00
844,2023-03-07,255.00
1459,2022-04-08,819.00
4272,2024-07-12,370.00
3989,2021-06-17,540.00
3315,2023-05-11,1500.00
691,2024-07-11,534.00
1702,2022-09-13,390.00
3499,2022-07-23,510.00
3238,2021-09-01,200.00
2189,2022-01-31,100.00
1064,2025-05-15,390.00
4780,2022-10-06,80.00
2589,2025-07-18,687.50
301,2025-05-03,267.00
3919,2025-02-05,127.50
849,2022-10-11,10.50
360,2025-01-29,736.00
128,2025-01-23,225.00
2101,2025-09-11,360.00
4249,2023-11-12,694.00
338,2021-11-03,430.50
4804,2020-09-16,500.00
4039,2023-07-28,2.50
4022,2021-11-02,634.00
1061,2022-02-26,1215.00
834,2024-01-29,9.00
3130,2021-05-05,260.00
2397,2021-06-25,969.00
3476,2024-07-25,392.50
1520,2022-06-03,125.00
1573,2023-12-13,180.00
605,2023-01-15,327.00
508,2023-05-05,625.00
3594,2023-05-30,5.00
2711,2024-04-07,1205.00
1239,2025-04-19,256.00
2856,2024-08-19,155.00
4250,2020-11-12,360.00
1034,2023-06-13,250.00
4057,2024-05-27,1315.00
4889,2024-06-22,750.00
3203,2024-09-27,725.00
4780,2021-12-02,11.00
4509,2023-06-16,967.50
2331,2020-12-17,590.00
1423,2021-11-05,360.00
1505,2023-02-13,650.00
1804,2024-06-03,16.00
2296,2024-01-16,1425.00
4488,2025-08-27,449.00
580,2024-04-25,1105.00
1591,2023-11-28,989.00
2873,2024-12-13,120.00
206,2022-11-17,250.00
952,2024-04-03,800.00
1244,2024-11-22,500.00
1049,2021-11-05,130.00
4188,2024-08-22,1593.00
3937,2021-01-05,100.00
3607,2020-12-21,818.00
4421,2021-12-06,389.00
3090,2025-05-23,180.00
4948,2021-07-07,75.00
4003,2021-01-14,178.00
723,2021-02-16,709.00
4128,2023-12-03,490.00
399,2022-06-09,350.00
4673,2023-02-05,675.00
159,2025-04-21,387.50
2143,2024-01-28,550.00
2306,2024-10-28,350.00
2457,2024-12-04,700.00
4046,2021-04-02,1135.00
773,2021-12-08,27.00
411,2021-05-21,452.50
2276,2024-10-31,410.00
3594,2023-03-07,2482.50
2045,2024-07-01,300.00
3240,2023-07-05,1775.00
3576,2024-12-17,756.00
4018,2024-10-04,700.00
878,2025-01-15,125.00
791,2022-11-17,420.00
2322,2021-02-02,830.00
2353,2025-04-30,677.50
4249,2024-09-06,564.00
1416,2025-02-28,265.00
2863,2024-07-23,1524.00
2593,2025-02-08,720.00
468,2023-07-04,997.50
1520,2024-02-05,761.00
1349,2023-09-01,133.00
2644,2024-03-26,501.00
4823,2022-05-22,180.00
1011,2024-02-25,1189.00
1928,2024-11-29,415.00
378,2024-11-13,1136.50
2635,2024-05-24,1404.00
4875,2021-03-30,360.00
1932,2023-04-29,540.00
1849,2022-07-02,766.00
552,2024-12-26,130.00
1163,2020-11-02,750.00
432,2024-10-09,24.00
3276,2024-02-07,625.00
2338,2023-08-08,255.00
2804,2023-08-09,497.50
2719,2025-09-12,875.00
3208,2025-08-11,600.00
3681,2022-05-12,1218.00
327,2023-06-28,820.00
4591,2020-12-16,1475.00
3918,2021-05-28,390.00
4879,2022-05-25,980.00
1695,2024-01-29,3.00
1421,2023-06-18,656.00
4223,2023-06-29,125.00
3691,2023-01-09,764.00
443,2023-08-11,1290.00
3920,2024-09-16,300.00
2667,2022-04-23,950.00
4215,2023-09-05,3.00
4985,2024-12-22,802.50
4823,2022-01-27,369.00
3447,2022-02-23,2.50
3195,2020-10-03,850.00
382,2023-12-23,360.00
2151,2022-10-05,600.00
1225,2023-04-26,31.00
977,2025-05-16,1825.00
252,2023-08-15,8.00
1960,2023-03-03,49.00
4596,2022-12-30,3.00
4352,2024-08-28,750.00
1521,2021-11-21,1235.00
429,2023-05-23,7.50
182,2021-10-13,2675.00
4353,2021-01-08,741.00
2913,2023-03-20,2040.00
1697,2020-11-15,400.00
2836,2021-02-22,208.00
1466,2021-09-28,500.00
703,2023-03-18,180.00
3422,2023-07-02,27.00
4930,2024-10-30,735.00
3513,2025-07-23,1050.00
865,2023-07-26,352.50
4021,2021-12-23,752.50
1036,2024-03-10,1532.50
4203,2021-04-21,462.00
92,2025-05-02,7.50
1394,2020-09-22,130.00
1936,2023-11-14,1215.00
4880,2024-11-10,379.00
1911,2025-07-14,825.00
4061,2020-11-27,800.00
2340,2025-07-31,192.00
1101,2025-03-09,9.00
78,2024-10-04,375.00
818,2024-04-24,1641.00
4077,2024-09-01,1040.00
3891,2024-10-02,1500.00
2996,2021-12-18,970.00
3678,2023-05-22,818.00
168,2024-11-14,1075.00
2716,2021-09-13,370.00
4365,2021-11-06,1050.00
793,2022-02-10,886.00
4746,2023-04-12,666.00
2963,2021-07-31,360.00
1682,2020-10-31,540.00
1216,2023-06-06,180.00
3686,2024-02-14,376.00
2152,2022-03-01,7.50
243,2024-11-07,300.00
1442,2021-12-07,1180.00
3316,2024-10-02,880.00
4478,2022-12-23,950.00
1194,2024-09-25,683.00
2346,2023-08-31,360.00
4986,2023-08-30,500.00
4809,2023-05-04,1569.00
3246,2020-11-17,627.50
4875,2022-01-04,1640.00
1346,2021-02-09,771.00
58,2024-09-10,678.00
3326,2023-01-27,1050.00
3696,2024-06-18,649.00
885,2023-07-04,875.00
1876,2023-02-26,513.00
102,2024-03-28,683.00
609,2024-11-18,628.00
1049,2023-03-30,225.00
3802,2023-08-19,505.00
1470,2024-06-08,702.50
4196,2022-10-08,988.00
64,2023-09-16,860.00
2786,2025-08-27,1590.00
905,2024-12-28,1210.00
3781,2023-04-01,1050.00
1284,2024-11-27,120.00
932,2023-10-05,134.00
3663,2021-10-29,9.00
2639,2022-07-08,935.00
3817,2020-10-18,472.50
4703,2024-11-21,8.00
3553,2025-03-07,58.00
4123,2025-05-25,820.00
4367,2024-09-06,1425.00
1170,2025-04-18,409.00
4376,2024-05-28,700.00
514,2024-03-09,275.50
969,2022-09-27,165.00
4026,2023-10-11,625.00
1612,2023-05-17,262.50
3165,2021-03-14,50.00
568,2021-11-12,8.00
1898,2020-10-12,535.00
2812,2023-01-31,1050.00
1496,2021-02-15,766.00
4282,2025-08-14,1690.00
4388,2024-11-29,350.00
1411,2021-12-02,369.00
2146,2024-10-07,130.00
3788,2023-04-18,225.00
2509,2025-06-18,700.00
4405,2022-10-23,1131.00
1478,2024-02-12,915.00
1733,2024-06-09,353.00
4217,2021-04-05,1040.00
4323,2023-02-03,641.00
92,2021-07-15,75.00
749,2022-01-15,83.00
573,2022-10-28,1425.00
4303,2020-12-16,540.00
3735,2020-09-23,1890.00
4040,2022-09-29,1055.00
3306,2023-06-08,2.50
2130,2024-12-02,870.00
4842,2024-05-04,347.50
337,2025-05-15,565.00
3112,2020-10-19,8.00
2912,2023-07-11,1153.00
2439,2023-08-17,474.00
4153,2024-09-05,950.00
3602,2023-11-27,1519.00
2070,2021-12-06,665.00
1568,2024-09-14,133.00
4039,2025-06-11,355.00
4053,2024-03-29,356.00
4478,2022-10-30,75.00
806,2023-06-01,360.00
1436,2025-04-06,936.00
2587,2022-03-29,250.00
3391,2025-05-20,225.00
2855,2021-07-05,540.00
2821,2023-02-05,916.00
2083,2021-08-18,1335.00
4867,2022-12-06,277.00
4542,2024-10-30,750.00
1435,2023-09-27,584.00
1633,2020-11-09,979.00
3477,2024-08-07,966.00
535,2021-11-25,370.00
1810,2021-06-08,949.00
494,2024-09-27,630.50
3450,2025-06-04,733.00
2748,2023-07-13,138.50
4103,2024-08-31,699.00
1133,2021-01-26,24.00
4209,2022-11-04,1316.00
1376,2022-05-13,210.00
1345,2025-03-17,595.00
1152,2023-01-25,238.00
2388,2024-03-12,713.00
2326,2020-11-24,375.00
2154,2021-09-19,726.00
2430,2024-08-12,1035.00
214,2021-08-01,675.00
2372,2023-01-13,1258.00
2789,2021-11-06,870.00
738,2023-08-03,1310.00
1217,2025-01-18,300.00
3878,2021-11-16,200.00
1245,2023-04-27,1229.00
2258,2025-02-04,830.00
2777,2021-08-20,16.00
1474,2021-02-09,895.00
877,2025-01-30,556.50
2900,2021-04-25,422.50
4960,2024-06-07,170.00
4457,2021-10-24,570.00
3439,2024-02-09,9.00
3005,2025-09-07,250.00
4396,2021-08-15,24.00
4950,2021-04-16,61.50
2252,2021-09-14,485.00
588,2025-02-04,225.00
2833,2021-11-02,750.00
811,2022-07-13,1430.00
1616,2025-05-11,128.00
2531,2021-10-03,75.00
3889,2024-06-20,750.00
4801,2020-09-29,3.00
970,2022-01-20,658.00
1568,2024-08-10,366.00
4550,2022-07-07,1340.00
1993,2023-08-31,300.00
2879,2021-08-30,800.00
2179,2022-01-03,700.00
2431,2024-08-08,558.00
4498,2022-09-29,1950.00
1375,2022-02-05,896.00
4965,2025-01-07,398.50
1863,2024-06-15,84.00
4515,2024-04-07,950.00
2564,2021-05-14,554.00
1772,2021-07-02,392.50
3294,2024-03-18,59.00
4329,2024-11-28,1126.00
4040,2024-05-19,75.00
4125,2023-08-09,360.00
4389,2022-08-01,1555.00
3796,2023-11-02,1050.00
3493,2023-05-15,890.00
1256,2024-07-01,264.00
512,2022-03-25,350.00
2995,2023-12-22,717.00
3312,2025-05-16,910.00
2262,2022-09-22,1115.00
602,2021-09-20,600.00
3484,2025-05-23,491.00
1456,2021-10-04,376.00
3288,2024-12-08,810.00
34,2021-10-06,375.00
4969,2024-08-13,1225.00
1839,2020-12-20,360.00
2470,2025-03-31,1200.00
444,2024-06-29,585.00
1186,2024-06-11,380.00
4766,2024-05-23,1330.00
3540,2024-04-02,1000.00
1817,2022-04-02,874.00
1076,2025-04-27,646.50
4006,2023-12-28,725.00
1113,2023-12-16,500.00
4618,2022-02-07,600.00
4541,2025-07-18,6.00
4362,2022-10-12,959.00
2599,2022-07-21,960.00
3434,2024-09-01,227.50
931,2022-08-25,614.00
3898,2023-09-19,1050.00
2420,2023-08-26,975.00
3708,2021-01-08,250.00
4639,2021-09-01,1000.00
1288,2024-07-22,275.00
2763,2022-01-06,11.00
3002,2023-09-01,290.00
171,2022-07-27,600.00
734,2022-01-04,243.50
2103,2024-01-17,240.00
1170,2022-09-18,1000.00
2221,2023-03-18,1470.00
3163,2021-11-22,610.00
1245,2023-05-29,502.50
836,2021-06-21,222.00
2211,2025-01-31,950.00
3098,2024-07-22,640.00
3708,2020-10-27,355.00
4417,2022-08-26,1222.50
2715,2025-03-14,345.00
2534,2023-12-03,860.00
1592,2021-04-01,1060.00
3272,2025-06-04,760.00
990,2025-06-04,750.00
4422,2021-07-07,180.00
3729,2021-01-13,1320.00
821,2020-10-23,81.00
525,2021-10-12,983.00
1599,2020-10-19,1105.00
3637,2021-05-03,703.00
1756,2020-09-20,316.00
1690,2021-08-25,475.00
3473,2022-12-22,678.00
4833,2024-09-14,850.00
1979,2020-10-11,897.50
2983,2024-05-28,358.00
4632,2021-04-29,675.00
2292,2021-04-03,240.00
4660,2023-05-09,10.50
201,2023-01-07,144.00
1354,2023-11-09,630.00
4277,2023-05-12,949.00
2481,2025-06-11,756.00
778,2022-03-09,451.00
1380,2021-12-09,620.00
1662,2023-02-09,1307.50
3205,2024-04-02,559.00
2247,2023-11-20,1376.00
3444,2025-04-21,726.00
3758,2024-11-01,200.00
2301,2021-09-29,466.00
2026,2022-11-19,720.00
3222,2022-09-01,1005.00
4118,2024-10-11,1322.50
4440,2021-12-02,282.00
3074,2025-07-15,10.00
4838,2022-05-11,1021.00
4905,2025-06-28,124.00
4108,2024-11-03,924.00
2872,2024-06-17,345.00
4912,2021-07-02,660.00
4878,2021-10-18,305.00
3910,2024-07-22,1055.00
723,2025-05-05,875.00
4212,2024-08-09,16.00
3692,2023-03-29,700.00
4514,2024-08-09,1125.00
4373,2021-07-28,475.00
2013,2025-01-12,390.50
1170,2022-05-14,284.00
222,2022-05-07,6.00
4760,2022-10-26,1125.00
3508,2023-07-10,520.00
4343,2020-09-26,935.00
3816,2021-08-04,776.00
3363,2021-03-20,737.00
171,2021-10-26,675.00
1624,2021-07-01,132.50
3417,2024-11-23,284.00
2145,2021-07-29,9.00
172,2023-02-26,380.00
3860,2020-12-23,265.50
4208,2021-11-08,829.00
2020,2024-07-29,360.00
4468,2024-07-01,1170.00
1036,2021-02-15,17.00
406,2021-05-31,907.50
4984,2020-11-17,556.00
4578,2022-09-14,805.00
3352,2023-07-19,1056.00
2236,2023-02-03,915.00
2148,2024-01-10,227.50
1237,2023-03-08,697.50
3436,2023-04-24,483.00
3145,2024-01-26,30.00
3397,2022-03-20,390.00
383,2025-03-08,6.00
1004,2022-11-01,398.00
4806,2025-04-27,150.00
4371,2022-12-26,1185.00
4759,2021-05-10,675.00
4609,2023-05-12,538.00
3463,2024-11-22,547.50
2354,2021-11-17,595.00
1089,2024-01-16,699.00
1829,2020-09-15,275.00
4470,2022-08-04,250.00
2467,2025-07-17,615.00
1393,2021-03-27,350.00
1676,2022-12-13,745.00
2546,2024-09-22,456.00
2813,2025-05-22,710.00
1599,2024-08-21,26.50
4334,2022-03-01,322.00
379,2025-02-07,3.00
4336,2024-05-26,752.50
523,2023-02-06,390.00
2601,2022-11-15,710.00
4569,2025-07-02,1615.00
4628,2024-02-14,34.00
2806,2021-07-16,756.00
3219,2023-07-18,30.00
2625,2021-07-14,1309.00
4365,2021-03-28,896.00
1812,2020-09-27,2025.00
3043,2024-07-27,750.00
4528,2023-08-31,5.00
4876,2023-01-11,375.00
1727,2021-02-21,1603.00
3737,2024-01-10,16.00
4216,2024-04-27,675.00
3612,2022-10-08,387.00
683,2021-11-19,390.00
2098,2021-06-17,491.00
2175,2023-03-28,7.50
3566,2022-08-23,1050.00
2640,2025-07-25,805.00
2131,2021-04-04,1630.00
1116,2023-03-19,1373.00
538,2022-03-08,1750.00
4678,2021-08-18,250.00
3032,2021-03-13,1240.00
3080,2023-01-24,1105.00
2017,2023-04-09,680.00
4252,2023-07-12,237.50
3485,2024-03-30,358.00
3077,2024-12-30,50.00
1194,2021-01-30,350.00
3787,2022-04-05,1376.00
4251,2024-07-30,1650.00
1641,2024-05-01,225.00
4337,2022-11-23,351.00
4343,2021-07-12,675.00
4758,2025-01-22,540.00
2585,2023-07-03,716.00
4335,2024-05-17,265.00
3780,2023-01-06,414.00
4072,2023-09-12,25.00
4620,2024-12-12,125.00
2388,2024-11-01,1055.00
2722,2024-02-18,388.00
3755,2022-11-14,1066.00
3063,2023-10-31,700.00
3400,2023-05-03,855.00
4812,2024-05-12,3.00
1334,2021-03-09,1080.00
4534,2022-06-26,950.00
3016,2021-11-25,501.00
2004,2024-09-07,855.00
1321,2022-05-07,1630.00
1000,2021-01-18,550.00
156,2023-06-22,1640.00
2278,2024-12-05,25.00
4027,2025-07-21,266.50
2336,2022-07-18,456.00
3626,2021-10-12,225.00
383,2023-10-04,675.00
2319,2025-02-19,384.00
783,2020-09-29,24.00
2904,2020-10-11,290.00
156,2021-02-12,690.00
1380,2024-10-06,244.00
2643,2023-06-20,296.00
3313,2023-08-12,240.00
3404,2021-06-30,480.00
2051,2023-12-05,360.00
4419,2025-01-04,365.00
1514,2024-12-25,130.00
2113,2025-01-09,540.00
4928,2025-04-10,1060.00
3796,2024-05-16,1050.00
1283,2021-04-08,255.00
355,2024-09-29,600.00
441,2024-09-14,35.00
865,2023-12-03,50.00
3545,2024-02-01,1454.00
2004,2025-02-04,500.00
2630,2022-10-01,660.00
716,2024-08-31,430.00
2792,2022-01-11,860.00
2564,2025-08-21,240.00
1865,2024-10-06,240.00
3886,2024-10-14,158.00
1420,2021-10-29,429.00
2656,2021-01-01,35.50
3726,2025-09-06,250.00
631,2024-06-14,1349.00
336,2023-01-18,360.00
4311,2021-07-11,180.00
594,2023-04-15,665.00
2210,2020-09-21,850.00
2172,2022-05-23,625.50
2507,2022-07-03,390.00
4336,2023-06-19,707.00
3721,2023-01-18,105.00
1328,2025-02-28,510.00
2626,2023-03-30,689.00
2107,2021-04-22,2050.00
4209,2024-09-22,209.00
4327,2022-12-17,425.00
458,2021-04-17,885.00
4766,2023-09-07,1380.00
846,2024-09-29,625.00
584,2025-08-12,453.00
4129,2025-06-21,175.00
1403,2023-12-02,324.00
1930,2022-10-03,75.00
2845,2022-09-24,960.00
4432,2022-08-25,934.00
4734,2021-04-18,570.00
2755,2024-10-08,1281.00
763,2023-06-28,285.00
82,2025-01-24,721.00
3019,2022-10-21,500.00
312,2024-10-17,174.00
1472,2021-08-05,1310.00
1897,2023-02-10,377.50
1172,2024-04-28,1390.00
916,2023-06-30,988.00
3325,2025-04-06,16.00
2291,2021-03-31,635.00
695,2021-01-03,236.00
4422,2023-07-12,180.00
875,2021-11-11,1253.00
4194,2022-11-22,250.00
3089,2023-04-03,1830.00
2715,2021-05-04,977.50
4396,2020-10-04,224.00
2207,2024-04-12,728.00
3611,2020-12-01,985.00
769,2024-04-18,260.00
4851,2023-04-20,773.00
1527,2021-10-23,926.00
1550,2024-07-08,542.50
83,2022-10-15,1270.00
3569,2024-02-07,338.00
3966,2020-09-25,1034.00
4286,2024-12-27,325.00
4024,2025-06-24,475.00
2154,2021-04-10,778.50
2715,2023-01-30,256.00
1185,2021-07-15,6.00
1601,2023-12-27,250.00
3048,2022-04-15,466.00
3381,2021-01-26,940.00
4552,2024-04-08,25.00
2989,2020-09-28,602.00
1009,2022-12-11,554.00
1838,2022-07-18,1425.00
51,2024-03-12,437.50
4420,2023-04-04,675.00
3198,2023-03-02,515.00
1694,2022-09-15,481.00
3483,2023-01-15,750.00
2946,2022-08-12,350.00
42,2023-08-29,690.00
1310,2020-10-18,230.00
4523,2023-01-05,1270.00
3191,2023-01-02,2124.00
4774,2023-12-04,368.00
1137,2022-09-18,580.00
2784,2025-05-03,2.50
3317,2021-04-02,50.00
4258,2024-05-03,300.00
3788,2020-12-20,1775.00
2627,2024-01-16,1050.00
4882,2020-10-18,791.00
2870,2021-03-10,1125.00
3324,2023-07-13,126.50
3910,2022-01-08,1250.00
593,2022-06-26,2245.00
4067,2021-05-22,1800.00
616,2022-06-16,50.00
418,2025-03-22,2175.00
2264,2021-08-17,540.00
3764,2025-01-02,1686.00
807,2022-05-03,616.00
810,2022-01-18,216.00
1437,2022-10-04,225.00
3496,2021-10-26,3.00
2032,2024-02-17,745.00
1554,2022-07-18,9.00
4952,2025-03-07,125.00
1365,2020-10-08,765.00
3359,2021-02-01,560.00
2361,2022-05-02,644.00
339,2022-05-12,960.00
3594,2022-01-03,7.50
272,2025-03-29,265.00
4515,2024-05-14,1399.00
2744,2021-10-01,1010.00
1688,2022-08-06,513.00
501,2024-12-01,490.00
1335,2022-06-13,360.00
4739,2021-06-23,846.50
423,2021-02-15,266.00
4367,2021-04-03,1435.00
4302,2022-05-09,1370.00
3567,2022-04-22,8.50
2832,2022-04-21,1025.00
143,2022-01-14,414.00
2683,2024-04-25,1035.00
1747,2023-08-22,655.00
3116,2024-09-05,750.00
4632,2022-11-06,895.00
3092,2021-11-01,200.00
1236,2025-08-24,125.00
4405,2021-02-26,622.50
3032,2021-03-14,645.00
3889,2022-09-01,1383.00
569,2025-04-09,253.00
2320,2023-08-02,1285.00
616,2025-02-06,725.00
4905,2021-10-21,766.00
4856,2022-09-25,710.00
4086,2020-11-18,250.00
3269,2025-01-09,24.00
2655,2023-04-22,772.50
3298,2021-07-16,621.50
811,2024-07-22,708.00
3583,2023-02-21,127.50
4057,2022-01-20,260.00
4753,2023-02-05,1055.00
2249,2022-06-20,505.00
4364,2025-07-12,269.00
724,2020-09-24,1533.00
4091,2024-09-15,459.00
2818,2024-03-08,9.00
4502,2025-05-19,500.00
749,2024-02-19,900.00
235,2025-04-16,1089.00
2469,2023-06-16,430.00
4933,2025-08-15,1784.00
3946,2021-04-11,924.00
989,2022-02-12,445.00
928,2022-06-12,800.00
437,2020-10-19,1147.50
1328,2024-03-30,978.00
838,2020-10-05,880.00
4415,2022-11-25,1233.00
2323,2023-03-23,6.00
4624,2025-06-22,700.00
4262,2022-12-09,1000.00
866,2021-08-06,825.00
346,2022-02-18,285.00
1969,2024-08-28,25.00
2641,2022-08-08,9.00
539,2022-10-17,125.00
2689,2022-01-30,550.00
4131,2024-09-21,700.00
2197,2023-09-06,260.00
3226,2022-07-25,285.50
805,2023-06-20,830.00
1510,2025-07-16,750.00
4347,2022-01-27,250.00
4792,2024-04-01,360.50
1687,2022-08-28,29.00
953,2021-04-03,600.00
832,2024-08-01,489.00
1894,2021-06-04,607.50
3721,2025-03-17,385.00
308,2023-04-22,1640.00
2005,2025-07-13,1475.00
3050,2023-04-16,1048.00
4969,2022-04-27,1750.00
4368,2025-07-15,974.00
3392,2022-10-30,455.00
1068,2023-09-02,479.00
4936,2020-12-11,15.50
3234,2022-11-05,457.50
1002,2023-04-25,534.00
4152,2024-03-18,274.00
596,2022-12-12,382.50
2671,2023-11-06,400.00
4445,2021-02-15,1575.00
2777,2023-01-03,24.00
4639,2024-02-05,276.50
2209,2021-06-15,1254.00
3840,2024-02-14,1095.00
1718,2024-10-22,1375.00
4106,2022-06-21,240.00
2691,2024-01-06,630.00
156,2020-11-08,1425.00
1418,2024-10-24,375.00
3293,2023-09-09,717.50
3250,2025-08-12,603.00
4818,2022-05-26,490.00
2752,2024-07-18,1188.00
85,2022-05-23,888.00
2040,2023-12-23,285.00
4311,2022-05-28,1280.00
3512,2021-04-01,992.50
3345,2024-06-18,414.00
3512,2024-08-03,704.00
160,2023-05-28,543.00
1323,2021-05-09,283.00
157,2025-05-16,430.00
776,2020-12-06,668.00
4549,2023-10-26,625.00
1254,2023-05-14,75.00
2668,2023-07-22,677.50
4453,2024-07-28,16.00
2069,2023-02-02,510.00
4398,2024-10-27,402.50
267,2022-07-12,719.00
1508,2024-08-31,24.00
2560,2024-11-14,225.00
4273,2022-10-18,604.00
3375,2022-03-07,455.00
728,2021-07-13,290.00
1094,2023-06-15,1279.00
3247,2021-06-14,540.00
3720,2024-06-15,202.50
1074,2022-09-08,775.00
4642,2024-04-04,369.00
4025,2023-07-22,390.00
1072,2022-06-13,370.00
3723,2023-07-11,398.50
3586,2025-05-24,250.00
1142,2021-01-30,980.00
1725,2022-07-16,290.00
591,2022-02-21,1578.00
162,2022-03-01,825.00
2568,2024-08-01,1050.00
4996,2021-07-04,555.00
1848,2025-04-18,205.00
952,2025-08-18,1290.00
3746,2025-06-21,890.00
2222,2025-05-24,227.50
1973,2024-06-15,225.00
3708,2021-08-04,5.00
2727,2021-07-19,1230.00
195,2022-09-02,716.00
4172,2022-11-08,180.00
3635,2023-10-19,456.00
806,2023-02-16,1237.50
772,2021-02-23,1000.00
2799,2022-03-20,35.50
1340,2020-12-14,500.00
1942,2021-08-19,365.00
599,2025-08-13,1140.00
4902,2021-04-18,180.00
1789,2024-10-17,930.00
2418,2022-01-02,540.00
2895,2023-05-15,1079.00
2516,2021-05-10,316.00
1353,2020-10-16,1412.50
457,2021-01-26,1200.00
162,2021-12-03,1025.00
2097,2022-10-25,1050.00
2674,2021-07-24,1110.00
1242,2025-07-24,130.00
2574,2023-11-23,967.50
2996,2024-03-03,230.00
2581,2023-10-28,31.50
1982,2024-03-03,550.00
1214,2021-02-05,255.00
12,2021-12-26,938.00
871,2023-06-14,1056.00
2908,2021-05-23,550.00
4556,2024-10-29,591.00
4782,2022-02-02,3.00
69,2025-09-05,748.00
1173,2022-09-10,276.00
888,2021-11-17,933.00
2367,2022-10-09,245.00
4760,2020-10-20,885.00
1431,2024-09-02,540.00
3321,2023-12-06,125.00
2409,2023-10-22,138.00
3285,2025-06-12,519.00
1942,2023-01-05,180.00
1407,2025-03-12,1250.00
1868,2022-02-10,363.00
1291,2024-05-27,545.00
4345,2023-10-08,1450.00
4521,2021-01-19,250.00
830,2021-03-03,380.00
3486,2023-01-28,640.00
4569,2024-03-08,360.00
992,2022-10-20,350.00
1934,2021-07-16,769.00
2229,2025-03-26,180.00
1955,2025-04-14,647.00
4631,2024-03-28,208.00
776,2023-02-16,82.50
3127,2022-09-10,580.00
2151,2024-05-14,775.00
4119,2021-09-12,425.00
3831,2021-08-22,350.00
4380,2021-01-04,7.50
625,2025-07-03,1673.00
1808,2025-02-02,846.00
3818,2022-04-26,6.00
394,2025-02-28,1310.00
4144,2021-02-27,2100.00
132,2020-10-28,1675.00
3729,2021-02-10,1015.00
4255,2025-08-27,355.00
33,2021-09-14,390.00
68,2021-01-27,1435.00
3877,2021-12-12,1355.00
1737,2025-07-27,1727.50
3661,2024-01-02,675.00
386,2022-10-16,862.50
2834,2023-05-28,1125.00
2862,2021-01-27,505.00
4876,2025-03-19,15.00
3285,2021-05-03,300.00
3421,2021-11-17,408.00
680,2021-08-28,16.00
1129,2023-04-25,490.00
1597,2024-04-27,453.00
1566,2025-04-04,227.50
620,2024-06-08,880.00
